Date,User,Message
2020-09-04 19:27:12,"한음","동적으로 생성된거여서 조금 다르게 줘야할듯 싶습니당"
2020-09-04 19:27:14,"노드몬","그래서 그나마 fill을 #000000으로 바꿔놓고 저 조건일때만 width를 바꾸려고 하는데..."
2020-09-04 19:27:16,"Spring Boot JPA","교촌 허니순살
푸라닭
스노윙치즈
불닭까르보나라치킨
호식이투마리"
2020-09-04 19:27:24,"노드몬","다르게가 어떤식으로죠??"
2020-09-04 19:27:39,"한음","제이쿼리 쓰시나여"
2020-09-04 19:27:48,"노드몬","자담치킨 핫 후라이드 / 푸라닭 블랙알리오"
2020-09-04 19:27:52,"dohoons","저는 오늘 피자헛 갈릭버터쉬림프에요"
2020-09-04 19:27:58,"CreeJee","오늘저녁 머먹지"
2020-09-04 19:27:58,"노드몬","아녀 리엑트입니다"
2020-09-04 19:28:01,"Spring Boot JPA","교촌 허니순살
푸라닭
스노윙치즈
불닭까르보나라치킨
호식이투마리
레드콤보
지코바
자담치킨"
2020-09-04 19:28:28,"한음","리액트면 그 뭐냐"
2020-09-04 19:28:56,"한음","돔 업데이트 시에 쓰는 것 있을건디 기억이 안나넹"
2020-09-04 19:28:59,"프늅","저는 황금올리브!!"
2020-09-04 19:29:18,"노드몬","componentDidMount()에 쿼리셀럭터 하는것도 말이 안되서"
2020-09-04 19:29:22,"노드몬","css로만 하려고하는데"
2020-09-04 19:29:25,"노드몬","css는 방법이 없는걸까요"
2020-09-04 19:29:42,"노드몬","scss로도 안될까나요"
2020-09-04 19:29:57,"CreeJee","걍 사전에"
2020-09-04 19:30:06,"CreeJee","동적으로생성시 주는게 잴 이상적인데"
2020-09-04 19:30:07,"CreeJee","아님머"
2020-09-04 19:30:23,"노드몬","동적으로 생성시 줄 수 있는 조건이 없습니다ㅜㅠ 무료차트의 한계..."
2020-09-04 19:30:34,"한음","그러긴하져 didmount 말고"
2020-09-04 19:30:44,"CreeJee","sometag[fill=""#000000""] 해서 css로 비비셔도되고"
2020-09-04 19:30:45,"한음","업데이트시에 변경하는 컴포넌트 있어여"
2020-09-04 19:30:46,"CreeJee","아님머"
2020-09-04 19:30:49,"CreeJee","Ref를 떠도되고"
2020-09-04 19:30:57,"CreeJee","아님머 이팩트를걸든"
2020-09-04 19:30:58,"한음","맞아 ref도 있네여"
2020-09-04 19:30:59,"CreeJee","방법은 많으니"
2020-09-04 19:31:01,"CreeJee","알아서..."
2020-09-04 19:31:19,"노드몬","sometag랑 Ref 감사합니다. 이런 키워드를 원했어요"
2020-09-04 19:31:24,"노드몬","감사합니당!"
2020-09-04 19:32:35,"쓰리jS","Angular 만 쭉 하다가 리액트 오늘 처음 하고있는데"
2020-09-04 19:32:44,"쓰리jS","Jsx 원래 이렇게 헷갈리나요"
2020-09-04 19:33:02,"쓰리jS","돌아가는 로직은 알겠는데"
2020-09-04 19:33:14,"쓰리jS","Jsx넘나 빡시네요"
2020-09-04 19:33:16,"FreeVue(홍성준)","그낭 html에다 속성값이 무한정으로 많아졌다 생각하시면 됩니다"
2020-09-04 19:33:36,"쓰리jS","제이슨 받아온거 뿌려주려면"
2020-09-04 19:33:47,"주스🥤","앞으로 빡셀게 더 많은.."
2020-09-04 19:33:48,"쓰리jS","Key 설정 해놓고 span에 값넣는식으로 해야는건가여?"
2020-09-04 19:34:05,"쓰리jS","앵귤러할땐 따로따로 엮는데"
2020-09-04 19:34:08,"쓰리jS","여기는..퓨"
2020-09-04 19:34:09,"쓰리jS","ㅠㅠ"
2020-09-04 19:35:00,"한음","전 리액트하다가 뷰쓰니까 이해가 잘 안되더라구여"
2020-09-04 19:35:06,"한음","ㅋㅋㅋㅋㅋㅋ 원래 반대인데"
2020-09-04 19:35:14,"밤밤","ㅇ.ㅇ"
2020-09-04 19:35:16,"쓰리jS","그럼 리액트 이따 질문좀 받아줘요.."
2020-09-04 19:35:20,"밤밤","그럴 수 있죠!"
2020-09-04 19:35:23,"쓰리jS","차라리 뷰는 도큐먼트 보니 앵귤러비슷하던데 ㅋㅋ"
2020-09-04 19:35:23,"Spring Boot JPA","푸라닭 초보인데요
1. 블랙알리오
2. 고추마요"
2020-09-04 19:35:28,"Spring Boot JPA","사진"
2020-09-04 19:35:30,"캐스더냇츠","2"
2020-09-04 19:35:31,"캐스더냇츠","2222222"
2020-09-04 19:35:41,"쓰리jS","Ngif 없는게 크네요"
2020-09-04 19:35:42,"캐스더냇츠","근데 알리도 괜차늠"
2020-09-04 19:35:43,"주스🥤","헐 아까전에 고추마요 먹었는뎅"
2020-09-04 19:35:44,"쓰리jS","리액트는 ㅠㅠ"
2020-09-04 19:35:45,"캐스더냇츠","반반잇을텐데?"
2020-09-04 19:35:49,"캐스더냇츠","반반먹어봐여"
2020-09-04 19:36:23,"Spring Boot JPA","헉 히얼요"
2020-09-04 19:36:25,"Spring Boot JPA","리얼요"
2020-09-04 19:37:27,"심플리시티👀","https://youtu.be/cjUCjRyv3BU"
2020-09-04 19:37:36,"앵귤러 개발자","돌아오시오"
2020-09-04 19:37:41,"앵귤러 개발자","이모티콘"
2020-09-04 19:37:59,"쓰리jS","ㅋㅋ버전 몇쓰세요 이직하려는데 양귤러 쓰는데가 많ㅇ없어서"
2020-09-04 19:38:05,"쓰리jS","오늘 첨으로 리액트하구잇네요.."
2020-09-04 19:38:08,"앵귤러 개발자","10이여 헿"
2020-09-04 19:38:13,"CreeJee","amplify도커띠까지"
2020-09-04 19:38:15,"심플리시티👀","앙귤러 존버 ㄱ"
2020-09-04 19:38:15,"CreeJee","성공"
2020-09-04 19:38:18,"쓰리jS","벌써나왔어요?"
2020-09-04 19:38:22,"쓰리jS","전 9쓰는데 ㅋㅋ"
2020-09-04 19:38:31,"앵귤러 개발자","나온지는 좀됐쥬"
2020-09-04 19:38:52,"쓰리jS","전 4부터 지금 9까지 하고있는데"
2020-09-04 19:38:59,"앵귤러 개발자","6월인가 나왔을텐데"
2020-09-04 19:38:59,"쓰리jS","ngIf가 이렇게 그리울줄은ㅋㅋㅋㅋ"
2020-09-04 19:39:03,"앵귤러 개발자","ㅠ"
2020-09-04 19:39:12,"쓰리jS","한방에 뿌릴수잇는데..휴"
2020-09-04 19:40:18,"앵귤러 개발자","조건이나 반복은 js로 통제해야하는거죠?"
2020-09-04 19:41:02,"쓰리jS","그런것같아요 ㅋㅋ"
2020-09-04 19:41:24,"쓰리jS","돔에다가 map돌려서 뿌려야 되는둣요.."
2020-09-04 19:41:46,"앵귤러 개발자","패턴은 예전에 스트링으로 동적이게 다루던 js에서 html스트링 이것좀 고급스럽게 다뤄보자는 느낌이라 친화적이고 좋은거같아요"
2020-09-04 19:42:30,"쓰리jS","사진"
2020-09-04 19:42:37,"쓰리jS","이거 뿌리는 방식이 잘못된건가요?ㅋㅋ"
2020-09-04 19:43:44,"주스🥤","map안에 return감싸야나올거에영"
2020-09-04 19:44:20,"Spring Boot JPA","사진"
2020-09-04 19:44:23,"Spring Boot JPA","@캐스더냇츠 "
2020-09-04 19:44:25,"Spring Boot JPA","감사염"
2020-09-04 19:45:12,"쓰리jS","map 안에서 return 데이터 이렇게요?"
2020-09-04 19:46:25,"주스🥤","list.map(a=>{return(<> </>)})이런식으로영!!"
2020-09-04 19:46:27,"앵귤러 개발자","dom(?)을 리터해야 dom배열이 나오죠"
2020-09-04 19:46:30,"FreeVue(홍성준)","map이 배열을 가공햐서"
2020-09-04 19:46:43,"FreeVue(홍성준)","새로운 배열을 만드는 거니까"
2020-09-04 19:46:54,"FreeVue(홍성준)","리턴에 새롭게 가공한 dom을 담아주시면 됩니다"
2020-09-04 19:48:58,"쓰리jS","아하아하!!"
2020-09-04 19:52:49,"하진","하진님이 들어왔습니다."
2020-09-04 19:52:50,"팬다 Jr.","방가워요 공지 확인 부탁드립니다"
2020-09-04 19:52:51,"공지봇_9min","*** 공 지 사 항 ***
 
1. 입장 시 바로 인사/소개 없으면 강퇴입니다.
   ㄴ 사용언어, 서비스, 회사, 직군, 업무, 취준생, 예비 개발자, 학생 등 자신을 나타낼 수 있는 말로 소개해주시면 됩니다.
 
2. 광고/구인구직 모두 운영진과 상의 후 진행 필수, 개인 봇 상의 없이 진행할 경우 강퇴입니다.
 
3. 논쟁거리 또는 불특정 다수를 불편하게 하는 말은 삼가주세요.
 
4. 재입장 시에도 소개 필수입니다.
 
5. 닉네임은 최대한 중복을 피해서 작성 부탁드립니다.
   (. , - 등등 호칭하기 힘든 닉네임은 피해 주세요.)"
2020-09-04 19:54:28,"하진","안녕하세요 :) 현재 백엔드 서버 api개발중인 인턴입니다."
2020-09-04 19:55:02,"검은곰","이모티콘"
2020-09-04 19:55:25,"그냥 잉여 큿","옹 안녕하세여 선배님 백수입니다 > _ <"
2020-09-04 19:55:46,"검은곰","어머냥"
2020-09-04 20:00:14,"안영","텍스트 컬러를 지정해도 백그라운드 컬러를 따라가는 건 왜 그럴까오..."
2020-09-04 20:02:13,"하이르","코드를 봐야....ㅎ"
2020-09-04 20:02:19,"한음","맞아영"
2020-09-04 20:02:35,"쓰리jS","주스님"
2020-09-04 20:02:36,"쓰리jS","이게.."
2020-09-04 20:02:38,"쓰리jS","삭제된 메시지입니다."
2020-09-04 20:02:43,"쓰리jS","사진"
2020-09-04 20:02:50,"쓰리jS","키값을 넣어라 이말 아닌가용?"
2020-09-04 20:03:19,"쓰리jS","헐 오타넴ㅋㅋ"
2020-09-04 20:03:28,"한음","ㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-04 20:03:40,"쓰리jS","창피해서 지웠어요"
2020-09-04 20:03:41,"쓰리jS","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-04 20:03:41,"쓰리jS","ㅋㅋㅋㅋㅋ"
2020-09-04 20:04:10,"한음","저도 오타는 짜증나더라구여"
2020-09-04 20:04:20,"한음","피곤해지면 오타나는 스탈"
2020-09-04 20:06:23,"베이스","쉬시는데 죄송합니다.. 혹시 질문 하나만 드려도 될까요?
자바스크립트에서 오브젝트 안에 있는 요소들을 뽑아오려고 하는데요, 콘솔로 length 출력 했을 때도 0이라고 나오고, index 값으로 뽑아오려고 해도 undefined라고 출력이 됩니다.. 기초적인 것 같은데 혹시 아는 분 계신지 여쭤봅니다… 사진 첨부 해드리겠습니다!"
2020-09-04 20:06:27,"베이스","사진"
2020-09-04 20:06:56,"베이스","이 요소들 중에서 하나만 뽑아오려고 하는데 어떻게 해야할지 모르겠습니다 .."
2020-09-04 20:08:23,"취업하고싶다","취업하고싶다님이 들어왔습니다."
2020-09-04 20:08:23,"팬다 Jr.","방가워요 공지 확인 부탁드립니다"
2020-09-04 20:08:25,"공지봇_9min","*** 공 지 사 항 ***
 
1. 입장 시 바로 인사/소개 없으면 강퇴입니다.
   ㄴ 사용언어, 서비스, 회사, 직군, 업무, 취준생, 예비 개발자, 학생 등 자신을 나타낼 수 있는 말로 소개해주시면 됩니다.
 
2. 광고/구인구직 모두 운영진과 상의 후 진행 필수, 개인 봇 상의 없이 진행할 경우 강퇴입니다.
 
3. 논쟁거리 또는 불특정 다수를 불편하게 하는 말은 삼가주세요.
 
4. 재입장 시에도 소개 필수입니다.
 
5. 닉네임은 최대한 중복을 피해서 작성 부탁드립니다.
   (. , - 등등 호칭하기 힘든 닉네임은 피해 주세요.)"
2020-09-04 20:08:34,"취업하고싶다","반갑습니다"
2020-09-04 20:09:03,"취업하고싶다","백수 개발자 입니다."
2020-09-04 20:09:45,"앵귤러 개발자","비.동.기."
2020-09-04 20:10:13,"베이스","비동기욥 ..?"
2020-09-04 20:10:19,"하이르","map으로 돌려보세용"
2020-09-04 20:10:28,"베이스","map으로 돌려보겠습니다 :>"
2020-09-04 20:14:15,"바보K","어서오세여!"
2020-09-04 20:14:26,"바보K","닉 같은 분들이 계신데, 닉 변경 부탁드려여!"
2020-09-04 20:15:56,"앵귤러 개발자","앵귤러 개발자2로 해주세요"
2020-09-04 20:16:57,"베이스","앵귤러 개발자님 혹시 아까 말씀해주신 비동기는 어떤 부분인지 힌트좀 주실 수 있으신가요?"
2020-09-04 20:17:30,"리액트 초보","배열이 아니라 객체는 length가 안먹히지 않나요? 객체의 속성들에 대해서 반복문 쓰고 싶으시다면 for...in을 사용해보세용"
2020-09-04 20:18:00,"김성욱","CSS FLEX를 사용하고 있습니다, 그런데 flex-wrap: wrap로 설정하니 4개가 배치될때 첫행3개/두번째행1개 이런식으로 개수가 균형이 안맞게 배치가 되기도 하던데"
2020-09-04 20:18:05,"김성욱","이걸 제어할 방법이 없을까요?"
2020-09-04 20:18:38,"김성욱","4개면, 4 or 2/2 or 1/1/1/1 로 배치가 되었으면 하거든요"
2020-09-04 20:18:41,"베이스","답변 감사드립니다 :> 한 번 시도 해보겠습니다!"
2020-09-04 20:18:54,"앵귤러 개발자","렌스찍을땐 배열 0으로 나오더니 또 찍어보면 값은 있고"
2020-09-04 20:18:57,"Spring Boot JPA","사진"
2020-09-04 20:19:01,"앵귤러 개발자","그런상황 아닌가요?"
2020-09-04 20:19:28,"베이스","네 맞습니다!"
2020-09-04 20:20:31,"앵귤러 개발자","그런 상황이면 배열을 비동기적으로 다루고있어서 그런거같은데 저것만봐선 정확히 모르것네요"
2020-09-04 20:20:48,"앵귤러 개발자","wrap쓰셨으면"
2020-09-04 20:21:25,"앵귤러 개발자","각요소가 차지하는 비율은 다먹고 넘치면 밑으로 개행되죠"
2020-09-04 20:21:55,"앵귤러 개발자","각요소들 width  잘설정하심되지않을까요"
2020-09-04 20:22:18,"앵귤러 개발자","예를들어 50퍼씩 주면 2개아래 2개되고"
2020-09-04 20:23:08,"쓰리jS","flex주셨으면 그냥 space-between만 줘도 width에 따라 알아서 개행 되지않아요?"
2020-09-04 20:24:08,"앵귤러 개발자","넘치면 그리되것죠"
2020-09-04 20:24:23,"앵귤러 개발자","안넘치면 한줄에서 정렬될테구"
2020-09-04 20:24:36,"앵귤러 개발자","wrap안주면 한줄에 찌그러지겠고"
2020-09-04 20:25:36,"pinpoint","pinpoint님이 들어왔습니다."
2020-09-04 20:25:36,"팬다 Jr.","방가워요 공지 확인 부탁드립니다"
2020-09-04 20:25:37,"공지봇_9min","*** 공 지 사 항 ***
 
1. 입장 시 바로 인사/소개 없으면 강퇴입니다.
   ㄴ 사용언어, 서비스, 회사, 직군, 업무, 취준생, 예비 개발자, 학생 등 자신을 나타낼 수 있는 말로 소개해주시면 됩니다.
 
2. 광고/구인구직 모두 운영진과 상의 후 진행 필수, 개인 봇 상의 없이 진행할 경우 강퇴입니다.
 
3. 논쟁거리 또는 불특정 다수를 불편하게 하는 말은 삼가주세요.
 
4. 재입장 시에도 소개 필수입니다.
 
5. 닉네임은 최대한 중복을 피해서 작성 부탁드립니다.
   (. , - 등등 호칭하기 힘든 닉네임은 피해 주세요.)"
2020-09-04 20:27:08,"pinpoint","안녕하십니까 Spring User 학생 개발자 입니다."
2020-09-04 20:27:33,"앵귤러 개발자","앵녕하세요~"
2020-09-04 20:27:53,"석현","이모티콘"
2020-09-04 20:28:47,"Spring Boot JPA","사진"
2020-09-04 20:32:30,"검은곰","이모티콘"
2020-09-04 20:33:44,"Bingo","와 맛있겠다......"
2020-09-04 20:36:44,"개똥이","사진"
2020-09-04 20:36:51,"개똥이","퇴근길에 두팩에 만원에 겟했어요"
2020-09-04 20:36:57,"개똥이","이따가 소주에 먹어야징"
2020-09-04 20:37:18,"검은곰","호에에엥"
2020-09-04 20:37:41,"검은곰","연어인가영"
2020-09-04 20:38:57,"밀가루","이모티콘"
2020-09-04 20:39:48,"별가랑","별가랑님이 들어왔습니다."
2020-09-04 20:39:48,"팬다 Jr.","방가워요 공지 확인 부탁드립니다"
2020-09-04 20:39:50,"공지봇_9min","*** 공 지 사 항 ***
 
1. 입장 시 바로 인사/소개 없으면 강퇴입니다.
   ㄴ 사용언어, 서비스, 회사, 직군, 업무, 취준생, 예비 개발자, 학생 등 자신을 나타낼 수 있는 말로 소개해주시면 됩니다.
 
2. 광고/구인구직 모두 운영진과 상의 후 진행 필수, 개인 봇 상의 없이 진행할 경우 강퇴입니다.
 
3. 논쟁거리 또는 불특정 다수를 불편하게 하는 말은 삼가주세요.
 
4. 재입장 시에도 소개 필수입니다.
 
5. 닉네임은 최대한 중복을 피해서 작성 부탁드립니다.
   (. , - 등등 호칭하기 힘든 닉네임은 피해 주세요.)"
2020-09-04 20:40:13,"별가랑","별가랑님이 나갔습니다."
2020-09-04 20:43:23,"gap all","제발 어디서 겟하셨는지 알려주세요"
2020-09-04 20:43:31,"순수함수","사진"
2020-09-04 20:43:48,"순수함수","고추장찌개요"
2020-09-04 20:44:17,"개똥이","킴스클럽요"
2020-09-04 20:44:21,"개똥이","고추장 삼겹살"
2020-09-04 20:44:21,"검은곰","이모티콘"
2020-09-04 20:45:08,"순수함수","코드노동자분들 주말 잘보내요~"
2020-09-04 20:45:57,"혜정","이모티콘"
2020-09-04 20:46:03,"비버","이모티콘"
2020-09-04 20:48:15,"주스🥤","이 상황은 flex보다 grid를 쓰시는게 더 나으실것같네용!! grid template column: 1fr 1fr 1fr 1fr를 사용하면 안깨지고 한줄에 4개씩 뜨실거에여! flex를 써야한다면, width로  50%이나 33.333%이나 25%이런식으로 조정하셔야할것같네요오"
2020-09-04 20:55:38,"순수함수","그리듯이 그리드"
2020-09-04 20:56:11,"김성욱","헉 ㅜ.ㅜ 프론트는 어렵습니다"
2020-09-04 20:56:15,"김성욱","우선 퇴근해야겠네요!"
2020-09-04 20:57:58,"주스🥤","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-04 20:58:07,"바보K","어서오세여!"
2020-09-04 20:58:10,"노드몬","계속 방법을 못찾고있어 질문드립니다...
차트 라이브러리로 동적으로 생성되는 태그에 Ref를 주려면 어떻게 해야하나요...?"
2020-09-04 20:58:55,"바보K","거기에 ref를 주지 마시고, 제어할 수 있는 부분에 ref를 주고서
거기서 참조해서 들어가시는건 어떠신가여"
2020-09-04 21:01:05,"노드몬","사진"
2020-09-04 21:01:15,"노드몬","사진"
2020-09-04 21:01:38,"쓰리jS","앵귤러만 몇년쓰다가 오늘 리액트 처음 해봤는데 api data polling까지 구현했네요 도움주신분들 감사합니닷"
2020-09-04 21:01:41,"노드몬","이렇게 div에 ref를 주고 rect까지 참조하는것을 말씀하시는건가요?"
2020-09-04 21:01:52,"CreeJee","그러셔도되고요"
2020-09-04 21:02:54,"노드몬","CreeJee님 죄송한데 혹시 위 첫번째 캡쳐에서"
2020-09-04 21:03:00,"노드몬","g rect[fill=""#000000""] 이게 안먹는 이유가 뭘까요?"
2020-09-04 21:03:07,"노드몬","!important도 안돼요"
2020-09-04 21:03:43,"바보K","width: 5로 주셨는데, 여기엔 항상 단위가 붙어야 해영"
2020-09-04 21:03:56,"바보K","rect에 어트리뷰트주는거랑, css랑 달라여"
